subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn,avg_recharge,min_recharge,recharge_trend,days_since_active,region_enc,package_enc,churn_probability,risk_tier
SUB-12737,Lucknow,Standard,"453,450,399,396,441,504",2,2026-02-09,106,456.19,0,440.5,396.0,51.0,122,7,2,0.123122185,Low
SUB-12738,Bangalore,Standard,"427,482,414,424,457,491",1,2025-12-23,22,457.29,1,449.1666666666667,414.0,64.0,170,1,2,0.8265847,High
SUB-12739,Mumbai,Basic,"306,264,248,273,305,284",4,2026-03-11,30,274.45,1,280.0,248.0,-22.0,92,8,0,0.47447467,Medium
SUB-12740,Jaipur,Premium,"826,748,654,723,734,738",1,2026-02-15,27,754.21,0,737.1666666666666,654.0,-88.0,116,5,1,0.0035679566,Low
SUB-12741,Ahmedabad,Basic,"241,248,218,241,257,199",3,2026-03-08,21,255.64,0,234.0,199.0,-42.0,95,0,0,0.15522024,Low
SUB-12742,Jaipur,Basic,"146,199,279,265,213,304",1,2026-04-05,69,257.78,0,234.33333333333334,146.0,158.0,67,5,0,0.0006783744,Low
SUB-12743,Jaipur,Premium,"865,938,879,946,913,921",4,2026-05-21,78,921.99,0,910.3333333333334,865.0,56.0,21,5,1,2.481983e-05,Low
SUB-12744,Lucknow,Premium,"650,754,704,711,782,711",7,2026-01-12,114,702.03,1,718.6666666666666,650.0,61.0,150,7,1,0.9891698,High
SUB-12745,Kolkata,Premium,"798,781,761,770,818,809",3,2026-05-21,46,788.59,0,789.5,761.0,11.0,21,6,1,1.2844171e-05,Low
SUB-12746,Pune,Premium,"703,637,653,607,617,648",2,2026-03-18,93,651.69,0,644.1666666666666,607.0,-55.0,85,9,1,0.0015058346,Low
SUB-12747,Lucknow,Premium,"647,739,659,617,659,655",2,2025-12-13,9,670.45,1,662.6666666666666,617.0,8.0,180,7,1,0.90541005,High
SUB-12748,Lucknow,Standard,"478,410,367,464,383,335",3,2026-03-03,41,414.58,0,406.1666666666667,335.0,-143.0,100,7,2,0.050409365,Low
SUB-12749,Kolkata,Standard,"477,516,434,420,511,623",4,2026-04-08,56,518.6,0,496.8333333333333,420.0,146.0,64,6,2,0.0036394985,Low
SUB-12750,Hyderabad,Basic,"314,254,300,269,284,349",3,2026-01-13,31,264.83,1,295.0,254.0,35.0,149,4,0,0.98891044,High
SUB-12751,Mumbai,Basic,"281,114,298,214,256,143",3,2026-05-24,34,219.81,0,217.66666666666666,114.0,-138.0,18,8,0,3.214632e-05,Low
SUB-12752,Hyderabad,Basic,"263,254,210,262,365,237",2,2026-05-03,39,229.31,0,265.1666666666667,210.0,-26.0,39,4,0,2.3538585e-05,Low
SUB-12753,Jaipur,Standard,"389,312,393,383,452,313",2,2026-01-25,64,387.79,1,373.6666666666667,312.0,-76.0,137,5,2,0.67950505,High
SUB-12754,Hyderabad,Standard,"529,439,497,389,445,396",3,2026-02-05,33,442.43,0,449.1666666666667,389.0,-133.0,126,4,2,0.5617399,Medium
SUB-12755,Mumbai,Basic,"223,278,240,224,237,260",2,2026-01-12,65,231.13,1,243.66666666666666,223.0,37.0,150,8,0,0.9728434,High
SUB-12756,Ahmedabad,Standard,"431,421,462,366,469,383",2,2025-12-18,77,444.46,1,422.0,366.0,-48.0,175,0,2,0.9493797,High
SUB-12757,Hyderabad,Basic,"265,217,197,191,306,270",1,2025-12-18,16,255.32,1,241.0,191.0,5.0,175,4,0,0.9615716,High
SUB-12758,Kolkata,Standard,"506,516,426,484,457,534",3,2026-05-31,58,481.53,0,487.1666666666667,426.0,28.0,11,6,2,3.6644677e-05,Low
SUB-12759,Lucknow,Premium,"952,891,904,887,973,997",2,2026-04-14,97,928.11,0,934.0,887.0,45.0,58,7,1,5.8168545e-05,Low
SUB-12760,Pune,Standard,"443,493,463,448,447,501",1,2025-12-29,19,472.25,1,465.8333333333333,443.0,58.0,164,9,2,0.7989892,High
SUB-12761,Hyderabad,Basic,"175,284,175,149,293,272",2,2026-05-10,96,258.25,0,224.66666666666666,149.0,97.0,32,4,0,2.8156395e-05,Low
SUB-12762,Jaipur,Premium,"896,863,788,862,927,863",4,2026-05-28,4,841.8,0,866.5,788.0,-33.0,14,5,1,6.49263e-05,Low
SUB-12763,Kolkata,Premium,"859,808,752,678,758,769",1,2026-02-13,10,776.33,0,770.6666666666666,678.0,-90.0,118,6,1,0.0039429585,Low
SUB-12764,Ahmedabad,Premium,"1029,952,895,906,961,910",4,2025-12-31,5,933.38,1,942.1666666666666,895.0,-119.0,162,0,1,0.7973559,High
SUB-12765,Ahmedabad,Basic,"149,257,168,291,233,333",0,2025-12-14,35,250.03,1,238.5,149.0,184.0,179,0,0,0.9346757,High
SUB-12766,Pune,Basic,"249,228,257,222,247,263",3,2026-04-09,87,258.12,0,244.33333333333334,222.0,14.0,63,9,0,0.0016944847,Low
SUB-12767,Delhi,Standard,"489,446,529,361,428,450",2,2026-04-16,13,479.92,0,450.5,361.0,-39.0,56,3,2,0.00019947163,Low
SUB-12768,Kolkata,Basic,"284,246,268,308,205,208",1,2026-02-07,96,278.12,0,253.16666666666666,205.0,-76.0,124,6,0,0.24191685,Low
SUB-12769,Lucknow,Premium,"887,906,821,815,799,869",1,2025-12-18,17,866.42,0,849.5,799.0,-18.0,175,7,1,0.17284216,Low
SUB-12770,Delhi,Standard,"441,440,457,511,557,542",2,2026-04-04,114,468.09,0,491.3333333333333,440.0,101.0,68,3,2,0.0011935118,Low
SUB-12771,Hyderabad,Standard,"350,245,268,237,348,349",4,2026-04-27,42,347.86,0,299.5,237.0,-1.0,45,4,2,0.00042631064,Low
SUB-12772,Ahmedabad,Standard,"500,517,548,493,475,633",4,2025-12-28,37,516.16,1,527.6666666666666,475.0,133.0,165,0,2,0.9794683,High
SUB-12773,Bangalore,Premium,"727,654,809,704,672,821",4,2025-12-23,65,735.69,1,731.1666666666666,654.0,94.0,170,1,1,0.92821354,High
SUB-12774,Chennai,Basic,"330,294,367,216,304,253",4,2026-01-19,98,288.6,1,294.0,216.0,-77.0,143,2,0,0.9833929,High
SUB-12775,Pune,Standard,"575,560,520,602,507,537",0,2026-02-03,88,565.76,0,550.1666666666666,507.0,-38.0,128,9,2,0.016386392,Low
SUB-12776,Hyderabad,Basic,"195,222,264,242,164,293",1,2025-12-19,46,234.39,1,230.0,164.0,98.0,174,4,0,0.96425813,High
SUB-12777,Mumbai,Standard,"410,363,457,415,487,350",3,2026-03-03,117,407.61,0,413.6666666666667,350.0,-60.0,100,8,2,0.049515624,Low
SUB-12778,Jaipur,Premium,"788,706,760,748,749,678",1,2026-03-15,9,731.34,0,738.1666666666666,678.0,-110.0,88,5,1,0.00038936088,Low
SUB-12779,Hyderabad,Premium,"858,831,856,860,861,901",6,2026-05-14,60,875.85,0,861.1666666666666,831.0,43.0,28,4,1,7.151954e-05,Low
SUB-12780,Hyderabad,Standard,"337,349,375,314,305,329",2,2026-02-25,107,351.42,0,334.8333333333333,305.0,-8.0,106,4,2,0.06768714,Low
SUB-12781,Pune,Basic,"306,242,293,205,309,239",3,2026-02-24,111,262.58,0,265.6666666666667,205.0,-67.0,107,9,0,0.35960925,Medium
SUB-12782,Pune,Premium,"848,794,840,793,822,802",0,2026-03-26,75,855.55,0,816.5,793.0,-46.0,77,9,1,6.055131e-05,Low
SUB-12783,Mumbai,Premium,"911,842,987,942,922,958",2,2026-02-24,31,912.66,0,927.0,842.0,47.0,107,8,1,0.00086077186,Low
SUB-12784,Chennai,Standard,"457,478,562,466,555,416",1,2026-02-27,33,479.97,0,489.0,416.0,-41.0,104,2,2,0.0041900836,Low
SUB-12785,Mumbai,Standard,"379,549,516,536,490,525",5,2026-03-09,73,459.69,0,499.1666666666667,379.0,146.0,94,8,2,0.16360745,Low
SUB-12786,Hyderabad,Basic,"220,290,248,223,263,173",2,2026-02-26,90,222.88,0,236.16666666666666,173.0,-47.0,105,4,0,0.17310463,Low
SUB-12787,Delhi,Basic,"264,221,182,312,218,254",1,2026-04-19,29,259.7,0,241.83333333333334,182.0,-10.0,53,3,0,4.4568304e-05,Low
SUB-12788,Lucknow,Standard,"490,459,517,484,582,496",2,2026-04-24,54,514.92,0,504.6666666666667,459.0,6.0,48,7,2,6.1892766e-05,Low
SUB-12789,Bangalore,Basic,"266,231,239,158,232,301",0,2026-03-08,34,235.05,0,237.83333333333334,158.0,35.0,95,1,0,0.0072527835,Low
SUB-12790,Delhi,Premium,"712,615,620,690,660,678",4,2026-03-08,20,662.47,0,662.5,615.0,-34.0,95,3,1,0.010872411,Low
SUB-12791,Pune,Premium,"841,904,998,986,860,850",6,2026-05-25,52,888.26,0,906.5,841.0,9.0,17,9,1,7.510805e-05,Low
SUB-12792,Lucknow,Basic,"215,144,213,349,274,170",4,2026-05-05,11,221.51,0,227.5,144.0,-45.0,37,7,0,0.00017394156,Low
SUB-12793,Pune,Premium,"815,883,800,827,841,792",2,2026-03-24,58,824.29,0,826.3333333333334,792.0,-23.0,79,9,1,0.00031996408,Low
SUB-12794,Jaipur,Premium,"741,707,713,696,680,664",4,2026-03-04,113,682.03,0,700.1666666666666,664.0,-77.0,99,5,1,0.0056881667,Low
SUB-12795,Lucknow,Standard,"394,451,373,529,389,509",2,2026-03-26,71,449.92,0,440.8333333333333,373.0,115.0,77,7,2,0.0030125123,Low
SUB-12796,Jaipur,Standard,"554,563,516,450,537,559",0,2026-02-02,74,529.5,0,529.8333333333334,450.0,5.0,129,5,2,0.028468978,Low
SUB-12797,Lucknow,Standard,"539,418,556,486,473,541",4,2026-04-22,95,493.29,0,502.1666666666667,418.0,2.0,50,7,2,0.00030233053,Low
SUB-12798,Delhi,Premium,"768,822,909,799,733,676",3,2026-04-15,55,788.12,0,784.5,676.0,-92.0,57,3,1,0.00013779817,Low
SUB-12799,Mumbai,Standard,"461,561,606,554,405,440",2,2026-02-05,21,495.85,0,504.5,405.0,-21.0,126,8,2,0.15252061,Low
SUB-12800,Mumbai,Standard,"384,362,329,367,331,359",4,2026-04-20,91,385.81,0,355.3333333333333,329.0,-25.0,52,8,2,0.00034023452,Low
SUB-12801,Pune,Premium,"805,852,834,879,906,980",1,2026-04-26,113,865.09,0,876.0,805.0,175.0,46,9,1,2.6438907e-05,Low
SUB-12802,Bangalore,Standard,"477,466,531,452,572,456",3,2026-01-18,105,487.0,1,492.3333333333333,452.0,-21.0,144,1,2,0.8372015,High
SUB-12803,Delhi,Standard,"522,505,499,493,560,522",0,2026-05-08,33,502.14,0,516.8333333333334,493.0,0.0,34,3,2,5.6387253e-06,Low
SUB-12804,Chennai,Basic,"295,289,238,297,233,299",2,2026-05-08,16,269.02,0,275.1666666666667,233.0,4.0,34,2,0,2.7875705e-05,Low
SUB-12805,Ahmedabad,Standard,"378,465,387,383,380,463",0,2026-01-12,52,416.78,0,409.3333333333333,378.0,85.0,150,0,2,0.26093242,Low
SUB-12806,Mumbai,Basic,"237,235,256,250,251,296",3,2026-03-04,63,277.59,0,254.16666666666666,235.0,59.0,99,8,0,0.14239557,Low
SUB-12807,Chennai,Basic,"207,182,200,226,232,134",1,2026-01-07,97,215.73,1,196.83333333333334,134.0,-73.0,155,2,0,0.9603626,High
SUB-12808,Delhi,Premium,"745,919,692,818,758,814",1,2026-02-03,106,824.43,0,791.0,692.0,69.0,128,3,1,0.0071903216,Low
SUB-12809,Pune,Basic,"258,239,165,228,204,204",3,2025-12-19,60,214.96,1,216.33333333333334,165.0,-54.0,174,9,0,0.9992618,High
SUB-12810,Mumbai,Premium,"823,821,813,774,674,917",2,2025-12-23,47,810.99,1,803.6666666666666,674.0,94.0,170,8,1,0.42666006,Medium
SUB-12811,Hyderabad,Basic,"246,187,288,307,215,290",1,2026-03-04,104,259.99,0,255.5,187.0,44.0,99,4,0,0.04431752,Low
SUB-12812,Mumbai,Standard,"501,407,450,476,459,538",3,2026-05-04,101,495.76,0,471.8333333333333,407.0,37.0,38,8,2,3.3167224e-05,Low
SUB-12813,Bangalore,Basic,"338,364,253,332,327,284",1,2026-02-26,2,292.07,1,316.3333333333333,253.0,-54.0,105,1,0,0.07031287,Low
SUB-12814,Chennai,Standard,"468,486,541,533,498,552",2,2026-02-11,54,517.44,1,513.0,468.0,84.0,120,2,2,0.06061641,Low
SUB-12815,Chennai,Premium,"735,814,817,777,804,807",2,2026-03-13,95,789.62,0,792.3333333333334,735.0,72.0,90,2,1,0.00076535245,Low
SUB-12816,Ahmedabad,Standard,"446,391,404,542,506,483",3,2026-03-03,48,430.05,0,462.0,391.0,37.0,100,0,2,0.045598965,Low
SUB-12817,Lucknow,Premium,"722,783,685,715,714,729",0,2026-04-30,38,715.61,0,724.6666666666666,685.0,7.0,42,7,1,2.6382447e-06,Low
SUB-12818,Lucknow,Premium,"951,1029,1084,954,919,967",5,2026-05-26,40,968.97,0,984.0,919.0,16.0,16,7,1,2.972038e-05,Low
SUB-12819,Mumbai,Standard,"455,485,525,517,476,518",2,2026-06-09,113,489.06,0,496.0,455.0,63.0,2,8,2,2.5187175e-05,Low
SUB-12820,Mumbai,Basic,"274,300,273,332,204,399",2,2026-05-02,110,275.84,0,297.0,204.0,125.0,40,8,0,6.414442e-05,Low
SUB-12821,Ahmedabad,Basic,"227,231,241,277,232,235",3,2026-04-17,3,252.7,0,240.5,227.0,8.0,55,0,0,0.00021523962,Low
SUB-12822,Bangalore,Standard,"486,544,503,566,419,435",2,2026-01-28,99,490.56,0,492.1666666666667,419.0,-51.0,134,1,2,0.31447116,Low
SUB-12823,Bangalore,Premium,"669,680,618,685,628,629",2,2026-03-26,57,619.37,0,651.5,618.0,-40.0,77,1,1,0.00065432827,Low
SUB-12824,Pune,Basic,"188,229,231,242,260,263",4,2026-03-20,96,209.16,0,235.5,188.0,75.0,83,9,0,0.19286673,Low
SUB-12825,Bangalore,Premium,"1051,924,970,1010,964,972",2,2026-04-14,93,960.86,0,981.8333333333334,924.0,-79.0,58,1,1,4.415996e-05,Low
SUB-12826,Hyderabad,Standard,"513,440,550,441,506,455",2,2026-05-13,11,485.35,0,484.1666666666667,440.0,-58.0,29,4,2,1.9286097e-05,Low
SUB-12827,Jaipur,Premium,"847,905,837,946,861,909",3,2026-05-04,89,855.61,0,884.1666666666666,837.0,62.0,38,5,1,1.4574829e-05,Low
SUB-12828,Mumbai,Basic,"249,197,230,165,230,261",3,2026-01-24,107,229.3,1,222.0,165.0,12.0,138,8,0,0.96389574,High
SUB-12829,Mumbai,Premium,"758,710,642,586,650,667",2,2026-02-22,108,662.65,0,668.8333333333334,586.0,-91.0,109,8,1,0.006385479,Low
SUB-12830,Lucknow,Standard,"438,516,529,518,489,470",5,2025-12-23,65,498.19,1,493.3333333333333,438.0,32.0,170,7,2,0.9986639,High
SUB-12831,Pune,Basic,"242,153,82,172,148,128",0,2026-05-25,85,169.98,0,154.16666666666666,82.0,-114.0,17,9,0,2.9177756e-05,Low
SUB-12832,Jaipur,Standard,"531,522,510,481,510,487",2,2025-12-27,26,482.9,1,506.8333333333333,481.0,-44.0,166,5,2,0.8879877,High
SUB-12833,Delhi,Premium,"988,1012,901,995,896,1040",2,2026-05-18,14,934.77,0,972.0,896.0,52.0,24,3,1,8.680028e-06,Low
SUB-12834,Bangalore,Premium,"820,867,777,878,854,876",4,2026-05-22,98,849.49,0,845.3333333333334,777.0,56.0,20,1,1,2.5186288e-05,Low
SUB-12835,Ahmedabad,Standard,"464,420,419,425,437,347",3,2026-01-08,102,432.91,0,418.6666666666667,347.0,-117.0,154,0,2,0.90990335,High
SUB-12836,Mumbai,Basic,"342,217,297,313,281,259",2,2026-03-03,82,245.46,0,284.8333333333333,217.0,-83.0,100,8,0,0.1018883,Low
SUB-12837,Pune,Standard,"383,422,429,438,365,389",4,2026-04-14,51,406.57,0,404.3333333333333,365.0,6.0,58,9,2,0.0078032813,Low
SUB-12838,Pune,Premium,"793,716,762,776,755,814",8,2026-01-05,93,782.59,1,769.3333333333334,716.0,21.0,157,9,1,0.9873297,High
SUB-12839,Kolkata,Standard,"511,575,396,541,527,604",8,2026-02-02,23,525.59,1,525.6666666666666,396.0,93.0,129,6,2,0.99390984,High
SUB-12840,Delhi,Premium,"782,741,814,808,787,765",7,2026-05-02,32,791.62,0,782.8333333333334,741.0,-17.0,40,3,1,0.00020777054,Low
SUB-12841,Pune,Standard,"502,454,421,502,463,514",3,2026-01-31,75,471.79,0,476.0,421.0,12.0,131,9,2,0.53559107,Medium
SUB-12842,Kolkata,Standard,"331,267,209,228,211,312",1,2026-04-23,2,292.76,0,259.6666666666667,209.0,-19.0,49,6,2,4.9254064e-05,Low
SUB-12843,Chennai,Premium,"776,821,849,810,840,798",4,2026-01-06,63,806.03,0,815.6666666666666,776.0,22.0,156,2,1,0.79986215,High
SUB-12844,Mumbai,Premium,"761,885,859,787,804,812",1,2025-12-23,23,816.16,0,818.0,761.0,51.0,170,8,1,0.23590727,Low
SUB-12845,Lucknow,Standard,"364,442,360,481,495,432",1,2026-04-15,4,432.7,0,429.0,360.0,68.0,57,7,2,8.240548e-05,Low
SUB-12846,Ahmedabad,Standard,"470,456,436,415,455,409",2,2026-03-15,28,444.74,0,440.1666666666667,409.0,-61.0,88,0,2,0.008781562,Low
SUB-12847,Chennai,Premium,"716,710,760,677,733,821",5,2026-05-15,96,754.11,0,736.1666666666666,677.0,105.0,27,2,1,0.00012470069,Low
SUB-12848,Chennai,Basic,"208,244,217,327,219,176",3,2026-04-08,91,228.0,0,231.83333333333334,176.0,-32.0,64,2,0,0.0017565823,Low
SUB-12849,Hyderabad,Basic,"148,258,296,272,237,235",2,2025-12-17,109,238.35,1,241.0,148.0,87.0,176,4,0,0.9948079,High
SUB-12850,Ahmedabad,Premium,"793,704,795,687,771,868",2,2026-02-25,43,770.33,0,769.6666666666666,687.0,75.0,106,0,1,0.0019313139,Low
SUB-12851,Ahmedabad,Basic,"384,250,224,200,293,367",4,2026-01-01,75,297.96,1,286.3333333333333,200.0,-17.0,161,0,0,0.995291,High
SUB-12852,Hyderabad,Basic,"257,175,278,258,282,246",1,2026-04-09,105,264.96,0,249.33333333333334,175.0,-11.0,63,4,0,0.00051612296,Low
SUB-12853,Mumbai,Standard,"337,491,473,500,382,433",2,2026-02-03,52,426.2,0,436.0,337.0,96.0,128,8,2,0.18628678,Low
SUB-12854,Ahmedabad,Premium,"764,777,754,670,800,821",7,2026-02-15,8,793.09,0,764.3333333333334,670.0,57.0,116,0,1,0.38030654,Medium
SUB-12855,Delhi,Basic,"315,316,307,244,325,250",5,2026-03-02,90,259.19,1,292.8333333333333,244.0,-65.0,101,3,0,0.85672235,High
SUB-12856,Hyderabad,Basic,"332,314,238,311,304,291",2,2026-01-03,37,263.65,1,298.3333333333333,238.0,-41.0,159,4,0,0.9865432,High
SUB-12857,Kolkata,Premium,"778,805,764,786,834,789",5,2026-05-24,78,744.74,0,792.6666666666666,764.0,11.0,18,6,1,5.644166e-05,Low
SUB-12858,Jaipur,Standard,"466,450,420,426,343,419",0,2026-01-09,21,413.63,0,420.6666666666667,343.0,-47.0,153,5,2,0.25911117,Low
SUB-12859,Jaipur,Basic,"215,206,204,171,277,277",1,2026-02-03,65,225.34,1,225.0,171.0,62.0,128,5,0,0.42509237,Medium
SUB-12860,Bangalore,Basic,"266,253,247,240,266,261",1,2026-05-24,117,269.31,0,255.5,240.0,-5.0,18,1,0,2.7691402e-05,Low
SUB-12861,Hyderabad,Basic,"326,193,272,306,183,200",2,2026-01-12,36,209.42,0,246.66666666666666,183.0,-126.0,150,4,0,0.9574252,High
SUB-12862,Ahmedabad,Standard,"439,371,492,474,499,385",3,2026-02-26,64,441.72,0,443.3333333333333,371.0,-54.0,105,0,2,0.06496482,Low
SUB-12863,Kolkata,Premium,"885,836,876,912,831,799",4,2026-04-10,12,841.87,0,856.5,799.0,-86.0,62,6,1,0.0013228959,Low
SUB-12864,Pune,Premium,"724,811,674,827,680,743",4,2026-02-27,11,761.01,0,743.1666666666666,674.0,19.0,104,9,1,0.008847748,Low
SUB-12865,Hyderabad,Standard,"349,322,355,431,401,329",3,2026-03-15,53,385.11,0,364.5,322.0,-20.0,88,4,2,0.045951854,Low
SUB-12866,Bangalore,Premium,"777,800,666,799,825,654",4,2026-04-30,116,762.73,0,753.5,654.0,-123.0,42,1,1,5.564344e-05,Low
SUB-12867,Bangalore,Premium,"949,987,935,1012,1038,946",3,2026-03-04,104,1000.34,0,977.8333333333334,935.0,-3.0,99,1,1,0.000116107185,Low
SUB-12868,Delhi,Premium,"933,942,895,834,872,839",2,2026-03-20,84,884.39,0,885.8333333333334,834.0,-94.0,83,3,1,0.00021101559,Low
SUB-12869,Kolkata,Premium,"957,930,844,915,937,867",2,2026-01-18,119,950.25,0,908.3333333333334,844.0,-90.0,144,6,1,0.016524991,Low
SUB-12870,Mumbai,Basic,"200,240,283,247,228,240",3,2026-03-25,73,251.19,0,239.66666666666666,200.0,40.0,78,8,0,0.032932032,Low
SUB-12871,Jaipur,Standard,"496,579,488,471,495,440",2,2026-03-28,75,502.65,0,494.8333333333333,440.0,-56.0,75,5,2,0.0013197655,Low
SUB-12872,Chennai,Premium,"700,788,838,715,804,672",5,2026-04-07,110,729.5,0,752.8333333333334,672.0,-28.0,65,2,1,0.0018075748,Low
SUB-12873,Hyderabad,Standard,"446,487,446,497,444,451",3,2026-02-27,62,439.57,0,461.8333333333333,444.0,5.0,104,4,2,0.07742309,Low
SUB-12874,Pune,Basic,"205,228,245,193,185,188",4,2026-04-12,93,223.36,0,207.33333333333334,185.0,-17.0,60,9,0,0.022985244,Low
SUB-12875,Jaipur,Premium,"844,855,894,899,878,805",0,2026-02-20,109,844.95,0,862.5,805.0,-39.0,111,5,1,0.0005833855,Low
SUB-12876,Hyderabad,Premium,"926,930,915,909,917,924",3,2026-06-07,44,932.95,0,920.1666666666666,909.0,-2.0,4,4,1,5.678903e-06,Low
SUB-12877,Mumbai,Premium,"768,817,825,922,789,769",2,2026-01-13,115,825.41,0,815.0,768.0,1.0,149,8,1,0.048670955,Low
SUB-12878,Delhi,Premium,"937,934,886,879,936,954",2,2026-01-10,48,881.72,0,921.0,879.0,17.0,152,3,1,0.071959,Low
SUB-12879,Hyderabad,Premium,"797,712,787,720,707,834",0,2026-02-18,52,770.43,0,759.5,707.0,37.0,113,4,1,0.00061841187,Low
SUB-12880,Jaipur,Basic,"275,308,268,253,306,213",2,2026-04-19,19,259.91,0,270.5,213.0,-62.0,53,5,0,0.00012632103,Low
SUB-12881,Lucknow,Premium,"899,798,864,842,827,785",4,2026-03-10,84,869.0,0,835.8333333333334,785.0,-114.0,93,7,1,0.0025462566,Low
SUB-12882,Lucknow,Basic,"364,282,239,273,354,304",1,2026-06-08,50,289.9,0,302.6666666666667,239.0,-60.0,3,7,0,1.312399e-05,Low
SUB-12883,Delhi,Premium,"750,691,712,712,729,694",2,2026-03-31,100,745.74,0,714.6666666666666,691.0,-56.0,72,3,1,0.00019830801,Low
SUB-12884,Delhi,Basic,"144,284,243,200,250,256",2,2026-02-14,82,272.07,0,229.5,144.0,112.0,117,3,0,0.4391741,Medium
SUB-12885,Mumbai,Standard,"488,440,460,484,467,521",5,2026-05-15,50,497.41,0,476.6666666666667,440.0,33.0,27,8,2,0.00013069388,Low
SUB-12886,Jaipur,Standard,"569,476,522,516,467,432",3,2026-04-14,86,478.22,0,497.0,432.0,-137.0,58,5,2,0.0011072119,Low
SUB-12887,Pune,Basic,"244,206,227,166,230,267",4,2026-01-27,91,222.24,1,223.33333333333334,166.0,23.0,135,9,0,0.9821654,High
SUB-12888,Ahmedabad,Premium,"847,981,891,894,808,905",1,2026-02-19,6,921.13,0,887.6666666666666,808.0,58.0,112,0,1,0.0013270911,Low
SUB-12889,Bangalore,Basic,"428,369,377,301,326,392",2,2026-05-07,86,333.53,0,365.5,301.0,-36.0,35,1,0,1.8272289e-05,Low
SUB-12890,Mumbai,Basic,"238,157,230,270,236,271",2,2025-12-31,119,265.56,1,233.66666666666666,157.0,33.0,162,8,0,0.9918819,High
SUB-12891,Chennai,Premium,"833,802,654,730,841,778",3,2026-05-17,71,781.91,0,773.0,654.0,-55.0,25,2,1,1.5808697e-05,Low
SUB-12892,Delhi,Basic,"120,254,289,272,277,355",2,2026-01-15,2,264.08,1,261.1666666666667,120.0,235.0,147,3,0,0.9536161,High
SUB-12893,Lucknow,Standard,"489,480,450,555,507,551",4,2026-02-09,51,515.44,1,505.3333333333333,450.0,62.0,122,7,2,0.5499344,Medium
SUB-12894,Pune,Basic,"183,293,238,225,212,179",1,2026-05-01,57,228.74,0,221.66666666666666,179.0,-4.0,41,9,0,2.0959977e-05,Low
SUB-12895,Mumbai,Basic,"251,257,309,270,218,241",3,2026-02-18,83,236.67,0,257.6666666666667,218.0,-10.0,113,8,0,0.5705991,Medium
SUB-12896,Chennai,Standard,"483,427,508,418,404,468",4,2026-04-08,100,421.92,0,451.3333333333333,404.0,-15.0,64,2,2,0.007204196,Low
SUB-12897,Jaipur,Basic,"282,234,254,321,228,328",1,2026-03-07,115,255.39,0,274.5,228.0,46.0,96,5,0,0.009464782,Low
SUB-12898,Hyderabad,Standard,"521,618,580,507,559,575",3,2026-06-11,62,566.6,0,560.0,507.0,54.0,0,4,2,3.3378292e-05,Low
SUB-12899,Ahmedabad,Premium,"603,691,619,773,702,722",4,2026-01-14,13,689.3,1,685.0,603.0,119.0,148,0,1,0.8545877,High
SUB-12900,Mumbai,Standard,"369,390,360,317,342,367",1,2025-12-25,52,411.05,1,357.5,317.0,-2.0,168,8,2,0.8089384,High
SUB-12901,Hyderabad,Standard,"404,428,334,410,445,436",2,2026-03-30,104,427.56,0,409.5,334.0,32.0,73,4,2,0.0009482851,Low
SUB-12902,Chennai,Premium,"816,782,811,779,855,796",1,2026-02-06,53,798.84,0,806.5,779.0,-20.0,125,2,1,0.009927464,Low
SUB-12903,Ahmedabad,Basic,"309,217,251,252,219,279",2,2026-04-06,41,251.24,0,254.5,217.0,-30.0,66,0,0,0.0006037016,Low
SUB-12904,Pune,Standard,"386,369,330,304,382,417",4,2026-01-09,26,362.59,1,364.6666666666667,304.0,31.0,153,9,2,0.9891862,High
SUB-12905,Chennai,Basic,"374,276,201,294,290,260",1,2026-04-08,51,272.77,0,282.5,201.0,-114.0,64,2,0,0.00023871395,Low
SUB-12906,Lucknow,Basic,"148,187,98,145,237,219",1,2026-03-16,76,213.83,0,172.33333333333334,98.0,71.0,87,7,0,0.01367215,Low
SUB-12907,Kolkata,Standard,"462,543,544,488,431,547",0,2026-01-22,115,478.91,0,502.5,431.0,85.0,140,6,2,0.048507426,Low
SUB-12908,Jaipur,Standard,"468,434,438,428,564,577",2,2026-04-11,96,443.38,0,484.8333333333333,428.0,109.0,61,5,2,0.00083280046,Low
SUB-12909,Mumbai,Standard,"358,507,430,348,467,415",0,2026-02-03,67,425.88,0,420.8333333333333,348.0,57.0,128,8,2,0.017361788,Low
SUB-12910,Pune,Premium,"980,965,908,889,929,1002",5,2026-05-28,16,943.58,0,945.5,889.0,22.0,14,9,1,4.4556742e-05,Low
SUB-12911,Bangalore,Standard,"403,482,385,457,496,474",2,2026-05-18,28,494.29,0,449.5,385.0,71.0,24,1,2,2.0940299e-05,Low
SUB-12912,Bangalore,Premium,"900,915,935,929,851,924",7,2026-04-27,103,913.37,0,909.0,851.0,24.0,45,1,1,0.004655258,Low
SUB-12913,Pune,Standard,"480,455,422,508,547,547",5,2026-03-23,17,539.12,0,493.1666666666667,422.0,67.0,80,9,2,0.029645378,Low
SUB-12914,Kolkata,Standard,"455,403,526,499,531,461",1,2026-02-01,100,490.48,0,479.1666666666667,403.0,6.0,130,6,2,0.098898984,Low
SUB-12915,Mumbai,Premium,"959,1019,976,1009,1000,1075",1,2026-01-18,5,990.05,0,1006.3333333333334,959.0,116.0,144,8,1,0.0024315813,Low
