subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn
SUB-11494,Kolkata,Premium,"646,676,662,675,671,619",1,2026-03-04,50,678.07,0
SUB-11495,Pune,Premium,"888,906,803,790,755,737",6,2026-01-30,104,804.24,1
SUB-11496,Delhi,Basic,"271,236,242,247,314,214",2,2026-01-25,85,261.02,1
SUB-11497,Bangalore,Basic,"382,362,308,326,350,286",3,2026-05-05,74,290.89,0
SUB-11498,Chennai,Premium,"808,834,899,859,919,800",1,2025-12-27,99,850.67,1
SUB-11499,Bangalore,Standard,"388,399,506,445,481,526",1,2026-01-19,50,468.15,0
SUB-11500,Ahmedabad,Basic,"261,238,232,314,253,272",2,2026-05-29,24,265.39,0
SUB-11501,Chennai,Standard,"491,510,497,412,407,444",1,2026-04-14,27,480.0,0
SUB-11502,Ahmedabad,Premium,"782,698,657,807,710,817",2,2026-04-03,72,768.96,0
SUB-11503,Mumbai,Standard,"468,394,502,367,477,373",2,2026-05-26,87,456.09,0
SUB-11504,Chennai,Premium,"1034,932,992,972,1036,1038",1,2026-02-06,53,987.07,0
SUB-11505,Kolkata,Premium,"768,827,793,829,819,890",0,2026-01-29,114,835.14,0
SUB-11506,Hyderabad,Standard,"382,451,502,434,387,426",2,2026-04-10,65,474.66,0
SUB-11507,Mumbai,Standard,"531,580,497,588,560,534",4,2026-03-19,101,513.2,0
SUB-11508,Hyderabad,Premium,"776,741,758,898,828,750",3,2025-12-18,50,826.84,1
SUB-11509,Hyderabad,Premium,"904,857,935,850,891,867",2,2026-02-16,100,873.3,0
SUB-11510,Pune,Premium,"671,587,709,777,799,772",4,2025-12-23,105,745.69,1
SUB-11511,Hyderabad,Standard,"540,366,504,444,494,468",1,2026-03-05,65,476.82,0
SUB-11512,Jaipur,Premium,"907,767,851,820,857,850",3,2026-05-29,1,845.37,0
SUB-11513,Hyderabad,Standard,"431,420,400,435,357,538",2,2026-05-09,9,419.69,0
SUB-11514,Pune,Premium,"750,745,812,832,757,777",1,2026-02-09,96,822.16,0
SUB-11515,Pune,Standard,"403,413,414,529,539,434",3,2026-04-07,82,456.19,0
SUB-11516,Lucknow,Standard,"481,487,479,459,442,444",4,2026-02-25,28,450.57,0
SUB-11517,Chennai,Basic,"232,376,172,202,222,157",3,2026-06-02,60,246.87,0
SUB-11518,Hyderabad,Standard,"417,452,585,447,478,528",3,2026-04-07,14,457.25,0
SUB-11519,Pune,Standard,"525,444,462,434,535,436",1,2026-04-08,25,453.1,0
SUB-11520,Kolkata,Basic,"216,309,317,272,168,189",5,2026-05-27,6,269.49,0
SUB-11521,Kolkata,Basic,"222,342,251,295,251,327",5,2025-12-18,12,287.08,1
SUB-11522,Jaipur,Standard,"524,573,516,440,528,473",2,2026-04-08,57,499.97,0
SUB-11523,Ahmedabad,Premium,"705,631,620,642,561,659",2,2026-03-09,13,624.83,0
SUB-11524,Bangalore,Basic,"262,255,287,190,240,229",2,2026-03-20,32,274.98,0
SUB-11525,Delhi,Premium,"890,846,852,923,826,869",0,2026-05-19,74,854.8,0
SUB-11526,Lucknow,Premium,"786,792,807,857,936,922",2,2025-12-22,45,858.33,1
SUB-11527,Mumbai,Standard,"398,500,394,463,444,370",3,2026-03-08,53,404.26,0
SUB-11528,Delhi,Basic,"161,147,206,254,212,233",2,2026-03-22,29,224.27,0
SUB-11529,Jaipur,Standard,"336,305,297,376,386,392",4,2026-01-23,7,321.43,1
SUB-11530,Delhi,Premium,"800,980,809,885,803,937",1,2026-04-24,34,883.99,0
SUB-11531,Bangalore,Basic,"327,226,221,319,285,315",2,2026-01-18,91,261.51,1
SUB-11532,Jaipur,Standard,"460,440,512,483,476,442",1,2026-02-23,116,463.06,0
SUB-11533,Pune,Premium,"873,838,919,916,909,886",4,2026-04-25,27,892.89,0
SUB-11534,Ahmedabad,Premium,"1060,996,1070,970,974,1010",5,2025-12-16,76,1009.71,1
SUB-11535,Mumbai,Standard,"497,387,476,501,466,443",2,2026-04-19,17,474.87,0
SUB-11536,Chennai,Premium,"818,884,900,890,702,826",1,2026-06-11,13,836.43,0
SUB-11537,Pune,Basic,"260,223,249,279,210,275",3,2026-02-02,118,270.28,1
SUB-11538,Lucknow,Basic,"233,204,225,249,311,207",1,2026-02-06,95,248.47,0
SUB-11539,Mumbai,Basic,"215,158,250,237,229,230",3,2026-05-04,47,230.39,0
SUB-11540,Bangalore,Premium,"658,626,761,676,701,670",5,2026-01-27,11,672.94,1
SUB-11541,Kolkata,Standard,"379,311,424,428,444,452",1,2025-12-26,59,408.0,1
SUB-11542,Kolkata,Premium,"651,707,767,674,705,677",5,2026-02-27,107,721.6,0
SUB-11543,Hyderabad,Premium,"1049,960,942,907,817,995",0,2026-06-06,77,956.09,0
SUB-11544,Hyderabad,Basic,"179,236,299,213,316,214",3,2026-06-07,61,255.13,0
SUB-11545,Bangalore,Standard,"448,552,533,510,583,504",2,2026-01-04,79,488.67,0
SUB-11546,Pune,Basic,"292,283,239,252,299,317",3,2026-03-29,15,276.56,0
SUB-11547,Chennai,Standard,"552,562,562,575,535,596",2,2026-02-03,116,585.89,0
SUB-11548,Chennai,Basic,"132,337,298,337,230,344",2,2026-06-10,40,294.74,0
SUB-11549,Ahmedabad,Standard,"455,420,467,435,431,399",2,2026-03-10,94,458.29,0
SUB-11550,Delhi,Basic,"298,276,291,250,387,286",3,2026-02-22,6,301.24,0
SUB-11551,Delhi,Basic,"304,207,183,176,218,292",3,2026-05-03,77,268.72,0
SUB-11552,Bangalore,Basic,"335,260,414,301,418,361",3,2026-01-22,52,329.2,1
SUB-11553,Lucknow,Standard,"354,438,485,429,475,423",1,2026-03-17,37,423.82,0
SUB-11554,Chennai,Standard,"423,430,435,352,393,394",2,2026-03-31,15,426.39,0
SUB-11555,Ahmedabad,Basic,"190,308,321,297,248,309",0,2026-05-03,107,290.12,0
SUB-11556,Mumbai,Standard,"386,453,435,442,468,355",1,2026-05-21,32,410.52,0
SUB-11557,Lucknow,Basic,"243,261,220,248,213,256",6,2026-03-31,57,250.64,0
SUB-11558,Chennai,Basic,"266,198,222,193,256,225",1,2026-02-26,23,218.19,0
SUB-11559,Pune,Standard,"441,430,626,417,512,497",3,2026-03-02,45,469.79,0
SUB-11560,Mumbai,Basic,"194,222,268,154,257,246",3,2026-04-21,29,241.55,0
SUB-11561,Pune,Basic,"244,250,314,193,147,217",2,2026-02-26,116,203.54,0
SUB-11562,Hyderabad,Standard,"430,459,396,450,399,423",6,2026-06-06,66,444.23,0
SUB-11563,Pune,Basic,"317,221,241,274,230,218",3,2026-02-15,33,261.23,1
SUB-11564,Hyderabad,Standard,"433,400,407,421,354,399",5,2026-05-04,44,380.84,0
SUB-11565,Pune,Standard,"409,489,421,463,377,468",0,2026-05-29,18,460.61,0
SUB-11566,Chennai,Standard,"468,549,479,489,512,435",2,2026-02-10,81,460.15,0
SUB-11567,Mumbai,Basic,"385,343,373,341,262,293",0,2026-03-23,59,321.73,0
SUB-11568,Delhi,Basic,"327,384,338,297,355,354",7,2026-03-12,1,317.1,1
SUB-11569,Pune,Premium,"819,766,742,727,762,712",2,2026-06-01,63,755.56,0
SUB-11570,Pune,Premium,"1047,874,942,881,929,1083",2,2026-03-22,1,954.42,0
SUB-11571,Ahmedabad,Basic,"181,152,135,273,231,141",4,2026-05-24,99,195.32,0
SUB-11572,Bangalore,Basic,"217,234,259,287,250,297",5,2026-01-29,90,264.37,1
SUB-11573,Delhi,Standard,"447,416,375,562,431,521",3,2025-12-17,59,460.16,1
SUB-11574,Lucknow,Basic,"216,201,182,117,178,225",4,2026-04-26,104,209.85,0
SUB-11575,Chennai,Standard,"488,520,465,468,489,484",3,2026-04-24,103,493.73,0
SUB-11576,Lucknow,Basic,"333,346,196,221,231,197",4,2025-12-15,98,231.56,1
SUB-11577,Chennai,Basic,"318,255,230,251,285,157",2,2026-03-09,81,266.69,0
SUB-11578,Kolkata,Premium,"772,778,783,846,719,822",4,2026-01-13,37,787.67,0
SUB-11579,Hyderabad,Basic,"263,244,203,198,274,156",3,2026-02-24,112,217.98,0
SUB-11580,Hyderabad,Standard,"564,541,545,633,514,566",4,2026-05-28,105,544.26,0
SUB-11581,Ahmedabad,Premium,"774,782,783,751,769,825",1,2026-04-24,38,801.14,0
SUB-11582,Bangalore,Basic,"261,232,228,188,266,258",10,2026-01-27,91,233.65,1
SUB-11583,Chennai,Basic,"314,329,310,231,337,297",3,2026-04-03,19,284.09,0
SUB-11584,Bangalore,Standard,"446,481,524,424,526,369",4,2026-04-05,88,430.63,0
SUB-11585,Pune,Premium,"670,657,676,640,725,668",2,2026-03-18,68,667.74,0
SUB-11586,Hyderabad,Premium,"889,862,871,799,991,891",1,2026-01-16,15,886.78,0
SUB-11587,Mumbai,Basic,"186,281,317,312,283,258",2,2026-06-03,93,241.9,0
SUB-11588,Kolkata,Basic,"192,246,150,279,323,184",4,2025-12-26,110,207.69,1
SUB-11589,Delhi,Standard,"400,498,338,441,452,428",6,2026-03-25,91,408.06,0
SUB-11590,Jaipur,Premium,"805,861,815,819,917,817",0,2026-03-23,5,814.39,0
SUB-11591,Delhi,Basic,"157,211,256,188,254,247",5,2026-04-16,78,213.31,0
SUB-11592,Chennai,Standard,"450,519,458,470,523,494",2,2026-03-10,51,468.34,0
SUB-11593,Chennai,Basic,"208,250,218,171,268,215",6,2026-04-21,54,255.12,0
SUB-11594,Chennai,Basic,"175,196,162,251,206,221",3,2026-02-08,41,217.5,0
SUB-11595,Hyderabad,Premium,"718,850,811,893,845,748",2,2026-04-23,39,791.01,0
SUB-11596,Ahmedabad,Premium,"817,762,701,892,862,749",5,2026-05-29,112,791.48,0
SUB-11597,Mumbai,Premium,"784,739,833,816,736,802",3,2026-01-24,105,785.9,0
SUB-11598,Kolkata,Basic,"177,213,293,316,269,308",3,2026-04-05,52,230.81,0
SUB-11599,Chennai,Standard,"423,536,520,456,423,549",1,2026-02-17,119,508.57,0
SUB-11600,Mumbai,Premium,"810,744,877,759,769,856",6,2026-05-05,83,788.28,0
SUB-11601,Delhi,Standard,"399,461,505,407,466,454",3,2026-04-03,2,454.22,0
SUB-11602,Ahmedabad,Basic,"202,183,91,274,260,154",4,2026-04-25,15,194.21,0
SUB-11603,Hyderabad,Premium,"725,727,760,788,742,799",3,2026-01-03,90,773.47,1
SUB-11604,Bangalore,Premium,"746,589,743,612,730,680",4,2025-12-19,116,707.04,1
SUB-11605,Chennai,Basic,"182,156,179,239,222,238",3,2026-01-02,118,212.17,1
SUB-11606,Lucknow,Premium,"916,848,925,918,855,883",1,2026-05-19,61,883.32,0
SUB-11607,Ahmedabad,Premium,"725,825,795,896,779,733",6,2026-01-24,108,777.98,1
SUB-11608,Hyderabad,Standard,"494,515,463,533,472,536",1,2026-05-15,68,494.3,0
SUB-11609,Ahmedabad,Standard,"474,397,375,479,555,418",1,2026-02-18,78,453.4,0
SUB-11610,Hyderabad,Basic,"334,225,334,323,325,326",2,2026-01-08,46,305.42,1
SUB-11611,Delhi,Standard,"364,370,364,352,364,344",2,2026-04-12,95,352.88,0
SUB-11612,Lucknow,Basic,"231,149,264,261,194,206",2,2025-12-14,4,217.26,1
SUB-11613,Delhi,Basic,"289,220,271,249,319,371",3,2026-03-15,88,283.14,0
SUB-11614,Hyderabad,Premium,"924,890,870,883,931,848",3,2026-03-07,11,887.61,0
SUB-11615,Lucknow,Premium,"860,842,754,759,802,758",3,2026-04-09,25,801.08,0
SUB-11616,Delhi,Standard,"568,495,586,629,607,512",6,2026-04-18,76,535.72,0
SUB-11617,Pune,Standard,"281,398,403,444,399,361",2,2026-02-04,83,390.38,0
SUB-11618,Mumbai,Premium,"889,930,986,934,864,939",4,2026-04-07,78,932.09,0
SUB-11619,Kolkata,Basic,"246,249,281,276,185,206",3,2026-03-14,50,263.91,1
SUB-11620,Kolkata,Standard,"440,473,397,462,487,484",5,2026-05-04,106,444.23,0
SUB-11621,Hyderabad,Premium,"993,1067,1105,969,918,983",4,2026-03-09,26,1023.86,0
SUB-11622,Ahmedabad,Basic,"153,359,247,241,211,145",3,2026-02-04,85,226.95,1
SUB-11623,Pune,Standard,"371,409,386,438,452,448",3,2026-01-15,1,424.11,1
SUB-11624,Kolkata,Standard,"429,457,420,444,458,439",3,2026-06-08,24,455.54,0
SUB-11625,Ahmedabad,Premium,"551,681,576,647,602,665",2,2025-12-28,113,631.61,1
SUB-11626,Hyderabad,Standard,"583,531,577,586,520,512",4,2025-12-26,19,499.72,1
SUB-11627,Bangalore,Standard,"455,413,391,469,423,454",3,2026-01-14,15,466.79,0
SUB-11628,Bangalore,Standard,"536,487,454,575,421,478",0,2026-05-10,4,452.73,0
SUB-11629,Pune,Premium,"838,834,957,838,842,776",1,2026-05-26,105,819.09,0
SUB-11630,Delhi,Premium,"670,719,756,766,737,776",4,2026-01-31,56,757.89,0
SUB-11631,Mumbai,Premium,"918,886,900,928,961,898",5,2026-06-05,16,954.75,0
SUB-11632,Lucknow,Basic,"110,166,221,141,189,171",1,2026-06-11,56,188.39,0
SUB-11633,Lucknow,Premium,"619,796,762,696,813,771",1,2026-01-12,9,742.51,0
SUB-11634,Kolkata,Premium,"713,698,746,694,681,635",2,2026-01-20,1,713.88,0
SUB-11635,Delhi,Premium,"947,859,921,921,1009,909",4,2026-05-30,60,927.25,0
SUB-11636,Mumbai,Basic,"249,316,214,280,313,233",1,2026-02-04,18,254.77,0
SUB-11637,Pune,Premium,"780,798,805,786,755,636",2,2026-01-27,22,791.13,0
SUB-11638,Mumbai,Standard,"486,505,454,484,415,507",4,2025-12-22,119,452.34,1
SUB-11639,Jaipur,Standard,"512,531,572,522,453,519",6,2026-02-06,60,488.52,1
SUB-11640,Ahmedabad,Basic,"213,256,201,179,156,143",6,2026-04-01,11,237.33,1
SUB-11641,Lucknow,Standard,"290,470,452,391,413,464",4,2025-12-15,18,414.47,1
SUB-11642,Pune,Premium,"786,771,817,830,733,794",3,2026-05-17,17,796.12,0
SUB-11643,Delhi,Premium,"707,701,813,625,682,717",3,2026-02-22,43,709.49,0
SUB-11644,Lucknow,Standard,"390,489,343,403,423,402",4,2026-02-20,40,400.34,1
SUB-11645,Mumbai,Standard,"376,292,437,429,419,365",3,2026-04-21,58,400.83,0
SUB-11646,Hyderabad,Premium,"916,943,860,901,811,876",4,2026-03-04,47,859.06,0
SUB-11647,Lucknow,Premium,"815,693,792,876,807,756",0,2026-01-11,15,801.31,0
SUB-11648,Bangalore,Basic,"344,293,270,201,181,185",0,2026-03-13,5,258.27,0
SUB-11649,Delhi,Basic,"250,215,223,129,221,225",2,2026-03-01,48,219.1,0
SUB-11650,Chennai,Premium,"817,820,761,843,864,805",4,2026-01-17,107,850.38,1
SUB-11651,Ahmedabad,Standard,"412,486,479,438,390,420",5,2026-01-27,94,438.9,1
SUB-11652,Lucknow,Basic,"275,292,308,253,297,404",2,2026-05-31,46,274.46,0
SUB-11653,Mumbai,Standard,"369,455,493,415,448,447",9,2026-05-15,46,434.85,0
SUB-11654,Pune,Standard,"478,408,513,577,536,423",3,2026-04-04,96,474.03,0
SUB-11655,Jaipur,Standard,"419,345,376,342,472,426",3,2026-02-10,82,386.9,1
SUB-11656,Chennai,Standard,"391,342,414,370,412,448",2,2026-05-12,70,425.97,0
SUB-11657,Jaipur,Basic,"190,285,296,190,373,304",2,2026-05-14,94,267.98,0
SUB-11658,Ahmedabad,Premium,"610,597,650,679,663,782",3,2026-04-05,64,661.5,0
SUB-11659,Jaipur,Standard,"467,545,484,440,448,496",4,2026-02-04,37,482.33,0
SUB-11660,Ahmedabad,Premium,"692,610,725,739,665,728",1,2026-03-08,31,712.01,0
SUB-11661,Lucknow,Premium,"662,891,818,810,661,764",3,2025-12-20,86,749.72,0
SUB-11662,Hyderabad,Premium,"826,884,862,848,851,843",2,2026-03-25,71,846.84,0
SUB-11663,Chennai,Premium,"731,763,761,737,710,721",0,2026-03-08,31,747.74,0
SUB-11664,Pune,Premium,"513,633,523,597,576,557",3,2026-01-11,75,532.37,1
SUB-11665,Ahmedabad,Basic,"355,313,372,318,369,309",1,2026-03-14,23,290.63,0
SUB-11666,Bangalore,Basic,"239,207,183,205,175,182",3,2026-05-22,108,229.96,0
SUB-11667,Lucknow,Basic,"60,180,104,172,143,166",7,2025-12-15,8,173.32,1
SUB-11668,Pune,Standard,"432,376,410,418,431,482",1,2025-12-30,55,424.07,1
SUB-11669,Lucknow,Basic,"335,284,303,229,283,262",0,2026-03-06,20,281.49,0
SUB-11670,Ahmedabad,Basic,"140,280,299,212,279,265",5,2026-05-20,74,251.39,0
SUB-11671,Lucknow,Standard,"446,515,495,482,475,506",3,2026-01-15,75,513.54,1
SUB-11672,Chennai,Basic,"181,222,257,232,258,205",3,2026-04-11,48,228.73,0
SUB-11673,Mumbai,Basic,"308,312,269,244,271,307",2,2026-05-23,81,270.75,0
SUB-11674,Chennai,Premium,"837,882,856,829,821,771",1,2026-01-20,62,838.67,0
SUB-11675,Chennai,Basic,"302,311,303,343,337,268",5,2025-12-29,42,317.61,1
SUB-11676,Pune,Premium,"870,726,776,836,858,814",2,2026-01-31,17,776.5,0
SUB-11677,Ahmedabad,Standard,"503,471,455,313,466,399",2,2026-04-12,30,456.5,0
SUB-11678,Hyderabad,Standard,"539,548,611,500,497,500",3,2026-02-23,23,484.17,0
SUB-11679,Bangalore,Basic,"274,307,218,220,283,212",2,2026-01-09,18,272.83,1
SUB-11680,Kolkata,Premium,"771,829,792,816,817,742",2,2026-04-08,63,792.36,0
SUB-11681,Ahmedabad,Premium,"849,826,784,826,788,747",2,2026-05-13,16,793.61,0
SUB-11682,Bangalore,Premium,"738,762,730,790,819,799",3,2026-02-28,21,782.12,0
SUB-11683,Lucknow,Premium,"649,611,657,653,577,676",4,2026-04-22,76,643.18,0
SUB-11684,Kolkata,Premium,"878,813,798,864,799,876",5,2026-05-11,48,845.75,0
SUB-11685,Ahmedabad,Basic,"267,266,274,372,248,312",0,2026-04-30,74,277.41,0
SUB-11686,Bangalore,Basic,"208,335,279,202,302,313",1,2026-04-16,75,257.78,0
SUB-11687,Delhi,Standard,"539,517,529,520,537,466",1,2026-02-14,83,516.83,0
SUB-11688,Jaipur,Standard,"535,535,516,387,548,561",4,2026-06-09,43,502.45,0
SUB-11689,Chennai,Premium,"728,670,729,709,678,669",1,2026-04-02,84,680.66,0
SUB-11690,Ahmedabad,Standard,"524,481,364,512,296,406",6,2025-12-29,108,471.48,1
SUB-11691,Mumbai,Standard,"450,536,405,418,441,469",2,2026-02-08,42,473.76,0
SUB-11692,Ahmedabad,Premium,"793,871,909,828,796,852",4,2026-01-18,62,868.75,1
SUB-11693,Delhi,Standard,"372,411,370,413,382,364",5,2026-04-20,39,403.54,0
SUB-11694,Delhi,Basic,"258,229,313,193,300,191",2,2026-03-26,86,263.66,0
SUB-11695,Chennai,Standard,"360,358,396,372,400,384",2,2026-03-22,83,398.7,0
SUB-11696,Chennai,Standard,"560,580,533,462,544,545",2,2026-02-03,32,510.54,0
SUB-11697,Delhi,Basic,"235,273,231,275,217,194",1,2026-03-19,89,225.2,0
SUB-11698,Ahmedabad,Standard,"407,372,396,255,291,361",3,2026-01-12,5,355.5,1
SUB-11699,Bangalore,Standard,"391,436,394,456,395,511",5,2026-05-30,21,416.74,0
SUB-11700,Lucknow,Standard,"424,505,429,520,477,427",1,2026-06-03,66,467.54,0
SUB-11701,Chennai,Standard,"437,485,448,447,451,499",1,2025-12-14,76,470.62,1
SUB-11702,Hyderabad,Standard,"478,535,580,499,493,420",2,2026-03-13,83,482.64,0
SUB-11703,Pune,Basic,"243,319,218,335,351,345",1,2026-01-06,113,267.72,1
SUB-11704,Kolkata,Basic,"276,168,276,227,241,246",5,2026-01-15,26,231.25,1
SUB-11705,Delhi,Standard,"362,543,409,538,490,454",1,2026-03-07,69,445.9,0
SUB-11706,Ahmedabad,Basic,"284,214,235,233,239,219",2,2026-01-29,104,233.59,0
SUB-11707,Jaipur,Standard,"308,439,400,420,456,474",3,2026-06-07,42,458.65,0
SUB-11708,Pune,Premium,"855,694,712,748,774,717",0,2026-04-03,98,727.25,0
SUB-11709,Chennai,Premium,"850,733,889,954,792,913",6,2026-04-03,83,861.09,0
SUB-11710,Kolkata,Basic,"262,219,327,294,221,244",2,2026-05-25,8,284.0,0
SUB-11711,Mumbai,Standard,"420,428,467,459,476,532",4,2026-02-07,19,460.61,1
SUB-11712,Lucknow,Standard,"420,402,558,486,423,506",3,2026-01-03,34,450.43,1
SUB-11713,Chennai,Standard,"361,397,374,428,463,419",1,2026-01-13,36,429.36,1
SUB-11714,Bangalore,Basic,"290,237,199,287,319,203",3,2026-06-11,118,242.97,0
SUB-11715,Delhi,Premium,"819,838,949,909,813,825",5,2026-05-24,103,874.32,0
SUB-11716,Jaipur,Premium,"752,744,707,738,786,734",3,2025-12-30,113,703.36,1
SUB-11717,Lucknow,Standard,"378,361,341,315,332,384",5,2026-01-03,79,377.06,1
SUB-11718,Delhi,Basic,"289,355,242,334,252,216",1,2026-01-02,20,249.56,0
SUB-11719,Lucknow,Basic,"261,285,184,383,317,231",0,2026-02-17,48,294.23,0
SUB-11720,Hyderabad,Basic,"198,217,253,240,325,156",3,2026-03-25,68,232.89,0
SUB-11721,Jaipur,Premium,"851,804,793,690,762,835",3,2026-05-17,10,787.9,0
SUB-11722,Delhi,Standard,"456,548,361,394,360,409",5,2026-02-04,92,384.51,1
SUB-11723,Mumbai,Basic,"275,276,216,342,319,413",1,2026-02-14,39,320.24,0
SUB-11724,Hyderabad,Standard,"382,347,425,384,331,419",1,2025-12-29,7,384.23,1
SUB-11725,Delhi,Standard,"438,369,435,434,477,455",2,2025-12-18,37,427.55,1
SUB-11726,Bangalore,Standard,"429,361,390,469,439,375",3,2026-03-26,24,436.38,0
SUB-11727,Hyderabad,Standard,"388,453,480,490,451,449",3,2026-02-25,37,441.06,0
SUB-11728,Bangalore,Basic,"187,189,247,239,277,225",4,2026-04-27,117,269.34,0
SUB-11729,Delhi,Basic,"264,225,186,323,188,257",2,2026-04-08,44,235.62,0
SUB-11730,Pune,Premium,"1124,1067,995,1078,1105,1008",3,2025-12-15,91,1072.35,0
SUB-11731,Bangalore,Basic,"282,284,279,247,291,315",3,2026-04-09,85,263.65,0
SUB-11732,Lucknow,Standard,"331,478,543,342,498,460",5,2026-02-06,1,419.78,1
SUB-11733,Delhi,Standard,"512,538,475,586,422,449",2,2025-12-23,32,500.19,1
SUB-11734,Kolkata,Basic,"256,352,256,234,336,193",2,2026-03-05,36,257.55,0
SUB-11735,Pune,Basic,"174,377,290,206,192,217",4,2026-01-03,118,233.45,1
SUB-11736,Hyderabad,Standard,"530,455,541,519,494,490",1,2025-12-18,61,520.4,1
SUB-11737,Mumbai,Premium,"792,758,731,710,731,652",1,2026-05-30,85,712.55,0
SUB-11738,Pune,Basic,"317,286,355,275,293,201",4,2026-04-09,102,265.31,0
SUB-11739,Lucknow,Premium,"683,611,672,602,655,619",3,2026-05-23,110,649.12,0
SUB-11740,Mumbai,Standard,"506,511,581,484,502,507",0,2026-03-12,74,513.73,0
SUB-11741,Delhi,Standard,"318,383,305,314,380,314",1,2026-03-17,25,381.88,0
SUB-11742,Bangalore,Basic,"242,262,234,198,224,194",2,2026-01-01,34,202.4,1
SUB-11743,Delhi,Premium,"808,720,763,670,675,648",8,2026-06-11,23,705.37,0
SUB-11744,Bangalore,Basic,"317,262,185,226,152,279",3,2025-12-31,38,222.92,1
SUB-11745,Delhi,Standard,"356,420,429,415,466,450",3,2026-03-01,44,433.71,1
SUB-11746,Delhi,Standard,"503,579,402,472,489,577",3,2026-06-01,66,479.79,0
SUB-11747,Lucknow,Standard,"470,547,533,611,613,483",4,2026-04-08,56,499.64,0
SUB-11748,Delhi,Premium,"599,535,649,588,652,549",0,2026-03-18,94,597.82,0
SUB-11749,Kolkata,Basic,"131,169,173,254,248,210",2,2026-04-17,25,193.37,0
SUB-11750,Chennai,Standard,"482,369,384,360,437,422",2,2026-03-11,51,396.9,0
SUB-11751,Mumbai,Basic,"302,254,271,212,248,240",2,2026-03-16,67,281.16,0
SUB-11752,Lucknow,Basic,"207,166,244,208,233,230",3,2026-02-21,43,220.36,0
SUB-11753,Hyderabad,Premium,"733,788,714,764,698,878",4,2026-02-19,15,775.31,0
SUB-11754,Lucknow,Basic,"273,256,306,262,263,224",3,2026-03-08,86,253.6,0
SUB-11755,Ahmedabad,Premium,"612,665,584,650,612,602",1,2026-01-18,22,631.15,0
SUB-11756,Mumbai,Premium,"611,724,719,592,638,654",2,2026-04-27,43,649.75,0
SUB-11757,Kolkata,Premium,"770,822,883,858,890,830",2,2026-04-29,23,840.25,0
SUB-11758,Delhi,Premium,"957,920,929,900,907,880",2,2026-05-13,111,954.29,0
SUB-11759,Delhi,Premium,"820,882,855,893,771,812",4,2026-05-02,37,848.7,0
SUB-11760,Lucknow,Premium,"713,749,770,674,716,653",2,2026-01-07,117,700.93,0
SUB-11761,Kolkata,Premium,"1082,1005,1119,988,977,995",4,2026-03-29,15,1042.21,0
SUB-11762,Delhi,Standard,"548,498,529,536,539,385",0,2026-05-21,1,515.99,0
SUB-11763,Chennai,Premium,"739,729,798,724,874,853",0,2025-12-16,47,827.51,0
SUB-11764,Pune,Premium,"755,711,830,721,718,725",1,2026-04-24,75,735.2,0
SUB-11765,Lucknow,Basic,"127,259,184,188,51,205",4,2026-04-29,37,222.12,0
SUB-11766,Pune,Standard,"597,577,552,455,506,470",3,2026-06-10,20,519.73,0
SUB-11767,Delhi,Basic,"234,194,164,218,181,232",3,2026-06-04,106,218.07,0
SUB-11768,Delhi,Standard,"570,462,464,507,516,515",6,2026-06-01,39,508.84,0
SUB-11769,Bangalore,Basic,"314,344,249,257,223,197",5,2026-02-02,80,254.99,0
SUB-11770,Kolkata,Premium,"827,818,796,771,799,776",3,2026-02-20,40,786.3,0
SUB-11771,Lucknow,Premium,"918,946,1054,964,882,986",3,2026-01-29,66,962.45,0
SUB-11772,Pune,Standard,"403,465,512,492,519,486",1,2026-01-03,47,479.16,0
SUB-11773,Kolkata,Premium,"829,674,666,707,743,853",0,2025-12-17,10,772.29,1
SUB-11774,Jaipur,Basic,"290,268,193,249,286,199",2,2026-04-25,60,248.55,0
SUB-11775,Lucknow,Basic,"194,206,222,346,210,325",0,2025-12-24,32,250.86,1
SUB-11776,Pune,Standard,"438,411,361,424,305,395",2,2025-12-22,114,394.52,1
SUB-11777,Hyderabad,Premium,"861,816,817,831,1003,897",2,2026-02-25,14,876.78,0
SUB-11778,Kolkata,Standard,"457,445,455,337,549,368",5,2025-12-30,89,453.19,1
SUB-11779,Lucknow,Basic,"327,288,267,274,297,145",3,2026-03-23,117,284.23,0
SUB-11780,Chennai,Basic,"280,362,272,214,309,328",2,2026-05-13,93,266.98,0
SUB-11781,Jaipur,Premium,"796,746,743,734,751,751",4,2026-05-18,4,738.28,0
SUB-11782,Delhi,Basic,"206,210,272,111,142,234",4,2026-01-30,8,233.95,1
SUB-11783,Hyderabad,Basic,"198,328,284,254,240,292",1,2026-05-16,28,262.16,0
SUB-11784,Hyderabad,Standard,"370,463,473,515,483,426",3,2026-01-26,107,402.37,1
SUB-11785,Bangalore,Basic,"328,274,230,196,316,195",5,2026-04-26,38,259.48,0
